datetime,month,hour,river_flow,rainfall,temperature,reservoir_level,power_output
2023-04-09 20:00:00,4,20,73.3,39.68,27.53,20.77,3.92
2023-04-09 21:00:00,4,21,80.13,31.67,27.55,27.19,20.34
2023-04-09 22:00:00,4,22,92.44,41.5,31.37,37.29,30.03
2023-04-09 23:00:00,4,23,99.07,56.73,26.77,41.34,38.99
2023-04-10 00:00:00,4,0,62.9,52.89,29.45,27.96,15.95
2023-04-10 01:00:00,4,1,43.58,55.12,28.74,33.59,10.31
2023-04-10 02:00:00,4,2,61.83,48.68,31.09,38.17,15.6
2023-04-10 03:00:00,4,3,75.3,45.13,30.19,30.08,23.84
2023-04-10 04:00:00,4,4,50.82,54.96,29.24,36.06,17.77
2023-04-10 05:00:00,4,5,50.95,28.59,27.89,32.51,11.35
2023-04-10 06:00:00,4,6,76.97,56.55,25.3,38.63,29.34
2023-04-10 07:00:00,4,7,69.12,29.84,29.49,26.27,12.91
2023-04-10 08:00:00,4,8,70.75,31.45,30.06,27.16,16.02
2023-04-10 09:00:00,4,9,54.93,34.32,25.85,34.08,12.59
2023-04-10 10:00:00,4,10,65.49,50.24,26.53,33.16,20.78
2023-04-10 11:00:00,4,11,51.61,39.88,29.5,32.4,8.97
2023-04-10 12:00:00,4,12,87.9,56.07,29.68,35.56,24.57
2023-04-10 13:00:00,4,13,90.8,34.19,27.02,28.03,17.95
2023-04-10 14:00:00,4,14,33.17,44.04,27.85,25.83,8.46
2023-04-10 15:00:00,4,15,51.51,47.39,25.33,30.18,14.9
2023-04-10 16:00:00,4,16,40.17,55.54,31.75,30.74,4.77
2023-04-10 17:00:00,4,17,57.1,68.08,26.4,31.26,16.92
2023-04-10 18:00:00,4,18,68.43,53.69,30.08,39.02,14.88
2023-04-10 19:00:00,4,19,41.1,32.17,28.93,36.53,23.48
2023-04-10 20:00:00,4,20,51.66,47.33,31.58,35.35,12.67
2023-04-10 21:00:00,4,21,50.02,44.99,27.42,33.79,19.34
2023-04-10 22:00:00,4,22,74.24,36.75,29.12,30.51,19.89
2023-04-10 23:00:00,4,23,71.48,25.24,25.6,28.41,18.14
2023-04-11 00:00:00,4,0,55.66,30.05,25.12,26.69,6.56
2023-04-11 01:00:00,4,1,73.63,53.02,30.19,29.21,22.15
2023-04-11 02:00:00,4,2,59.16,62.73,25.43,32.46,16.26
2023-04-11 03:00:00,4,3,64.66,19.71,28.54,26.9,16.86
2023-04-11 04:00:00,4,4,103.57,20.61,31.02,33.53,28.5
2023-04-11 05:00:00,4,5,96.91,41.42,30.49,31.71,26.27
2023-04-11 06:00:00,4,6,44.1,56.01,27.67,30.69,6.85
2023-04-11 07:00:00,4,7,86.69,33.67,25.82,38.49,27.06
2023-04-11 08:00:00,4,8,86.32,44.38,30.02,20.38,12.57
2023-04-11 09:00:00,4,9,47.13,44.43,31.68,30.76,8.56
2023-04-11 10:00:00,4,10,86.47,34.36,27.68,20.92,15.75
2023-04-11 11:00:00,4,11,100.85,39.96,27.39,33.87,30.3
2023-04-11 12:00:00,4,12,47.65,55.16,27.95,36.49,15.75
2023-04-11 13:00:00,4,13,51.75,46.55,30.14,25.92,10.67
2023-04-11 14:00:00,4,14,90.45,36.69,31.46,26.56,22.09
2023-04-11 15:00:00,4,15,75.53,38.2,26.52,24.19,16.44
2023-04-11 16:00:00,4,16,81.13,40.68,26.0,33.0,22.81
2023-04-11 17:00:00,4,17,76.91,33.97,33.68,30.98,20.7
2023-04-11 18:00:00,4,18,77.91,46.92,28.65,31.29,26.24
2023-04-11 19:00:00,4,19,43.57,41.51,29.51,30.84,5.18
2023-04-11 20:00:00,4,20,91.04,77.06,27.62,27.81,19.52
2023-04-11 21:00:00,4,21,93.49,47.8,29.98,38.34,31.58
2023-04-11 22:00:00,4,22,65.51,35.66,30.92,34.04,10.68
2023-04-11 23:00:00,4,23,69.23,47.21,29.6,26.76,22.36
2023-04-12 00:00:00,4,0,39.47,47.96,32.48,29.18,10.88
2023-04-12 01:00:00,4,1,80.38,53.72,28.35,28.32,23.77
2023-04-12 02:00:00,4,2,81.54,33.27,28.47,39.71,32.6
2023-04-12 03:00:00,4,3,68.85,37.82,29.46,36.24,22.87
2023-04-12 04:00:00,4,4,92.58,35.05,29.93,32.05,13.58
2023-04-12 05:00:00,4,5,63.41,60.56,29.46,41.22,22.53
2023-04-12 06:00:00,4,6,81.39,44.91,26.43,39.94,28.16
2023-04-12 07:00:00,4,7,49.7,46.1,29.63,31.53,7.63
2023-04-12 08:00:00,4,8,69.63,46.11,28.25,30.63,8.83
2023-04-12 09:00:00,4,9,66.61,49.46,27.84,30.87,19.45
2023-04-12 10:00:00,4,10,74.6,46.76,29.06,27.92,11.12
2023-04-12 11:00:00,4,11,62.71,34.8,27.08,41.35,31.93
2023-04-12 12:00:00,4,12,67.47,62.43,26.73,27.65,16.87
2023-04-12 13:00:00,4,13,86.62,25.53,23.77,37.02,33.5
2023-04-12 14:00:00,4,14,61.36,38.46,32.49,36.13,18.64
2023-04-12 15:00:00,4,15,37.96,43.72,30.11,31.16,13.62
2023-04-12 16:00:00,4,16,105.09,34.23,28.77,41.73,36.83
2023-04-12 17:00:00,4,17,97.73,57.82,27.67,24.88,25.31
2023-04-12 18:00:00,4,18,44.25,49.95,23.25,32.28,1.72
2023-04-12 19:00:00,4,19,83.89,44.51,27.54,30.23,25.59
2023-04-12 20:00:00,4,20,60.04,29.65,30.43,37.48,22.11
2023-04-12 21:00:00,4,21,75.37,43.77,30.88,34.45,20.88
2023-04-12 22:00:00,4,22,75.98,38.8,30.28,24.04,13.19
2023-04-12 23:00:00,4,23,65.41,49.2,29.32,38.88,19.71
2023-04-13 00:00:00,4,0,54.42,38.43,31.61,35.11,17.34
2023-04-13 01:00:00,4,1,56.29,26.53,28.34,27.5,18.98
2023-04-13 02:00:00,4,2,51.77,33.35,31.17,30.93,10.68
2023-04-13 03:00:00,4,3,53.46,44.12,28.23,26.18,3.16
2023-04-13 04:00:00,4,4,68.75,36.55,27.24,31.83,30.67
2023-04-13 05:00:00,4,5,55.78,37.53,26.99,33.43,18.91
2023-04-13 06:00:00,4,6,83.74,38.24,26.87,31.01,19.69
2023-04-13 07:00:00,4,7,99.84,32.18,30.32,30.43,31.28
2023-04-13 08:00:00,4,8,58.5,32.26,27.51,24.62,16.68
2023-04-13 09:00:00,4,9,74.88,44.57,26.93,34.37,23.92
2023-04-13 10:00:00,4,10,80.09,36.88,30.43,23.06,13.01
2023-04-13 11:00:00,4,11,79.54,47.13,29.66,32.83,25.11
2023-04-13 12:00:00,4,12,71.62,52.53,30.93,23.68,19.59
2023-04-13 13:00:00,4,13,84.95,46.0,30.03,32.93,14.73
2023-04-13 14:00:00,4,14,79.74,44.06,27.49,32.65,22.83
2023-04-13 15:00:00,4,15,45.34,59.92,29.15,34.7,14.61
2023-04-13 16:00:00,4,16,87.48,34.7,29.25,36.99,28.31
2023-04-13 17:00:00,4,17,87.84,70.97,27.16,37.92,28.0
2023-04-13 18:00:00,4,18,54.83,16.15,26.79,24.63,17.19
2023-04-13 19:00:00,4,19,70.85,28.28,27.64,32.39,18.08
2023-04-13 20:00:00,4,20,83.76,45.91,33.07,42.73,29.83
2023-04-13 21:00:00,4,21,65.91,43.21,28.17,33.27,19.87
2023-04-13 22:00:00,4,22,91.56,40.27,31.47,28.52,20.88
2023-04-13 23:00:00,4,23,117.37,49.19,28.06,32.28,24.66
2023-04-14 00:00:00,4,0,54.38,41.38,30.78,30.76,15.02
2023-04-14 01:00:00,4,1,42.48,44.74,30.8,26.8,10.62
2023-04-14 02:00:00,4,2,76.17,44.24,30.91,37.03,21.69
2023-04-14 03:00:00,4,3,84.53,41.49,29.78,35.6,24.43
2023-04-14 04:00:00,4,4,65.48,56.44,31.75,26.01,0.0
2023-04-14 05:00:00,4,5,99.16,42.91,29.76,32.21,32.68
2023-04-14 06:00:00,4,6,43.32,41.67,32.43,29.85,15.29
2023-04-14 07:00:00,4,7,83.95,42.01,25.76,24.67,10.58
2023-04-14 08:00:00,4,8,57.98,45.46,29.7,25.61,9.0
2023-04-14 09:00:00,4,9,104.48,31.92,29.57,26.35,30.2
2023-04-14 10:00:00,4,10,109.95,46.84,27.13,32.39,23.92
2023-04-14 11:00:00,4,11,54.76,41.03,30.16,30.39,16.27
2023-04-14 12:00:00,4,12,59.11,30.33,26.02,27.88,11.28
2023-04-14 13:00:00,4,13,87.29,44.1,27.69,30.72,24.41
2023-04-14 14:00:00,4,14,62.35,41.16,25.0,36.42,19.19
2023-04-14 15:00:00,4,15,69.19,44.27,32.12,34.46,18.47
2023-04-14 16:00:00,4,16,70.6,30.93,28.54,37.69,24.13
2023-04-14 17:00:00,4,17,31.7,45.88,33.33,31.54,5.87
2023-04-14 18:00:00,4,18,69.82,30.47,30.61,40.69,14.77
2023-04-14 19:00:00,4,19,56.3,44.34,29.9,34.42,11.52
2023-04-14 20:00:00,4,20,60.23,51.9,27.83,30.23,9.95
2023-04-14 21:00:00,4,21,98.97,36.51,26.91,33.14,19.33
2023-04-14 22:00:00,4,22,44.97,46.35,30.05,26.44,11.76
2023-04-14 23:00:00,4,23,86.36,37.1,28.86,31.15,21.57
2023-04-15 00:00:00,4,0,64.52,70.6,26.32,34.83,20.51
2023-04-15 01:00:00,4,1,64.5,43.25,25.97,35.74,21.83
2023-04-15 02:00:00,4,2,85.9,47.9,27.08,30.63,25.72
2023-04-15 03:00:00,4,3,76.9,53.93,32.64,46.35,31.75
2023-04-15 04:00:00,4,4,81.51,48.83,33.43,31.82,16.73
2023-04-15 05:00:00,4,5,89.46,49.04,29.41,24.29,21.02
2023-04-15 06:00:00,4,6,63.47,43.78,29.3,38.75,21.62
2023-04-15 07:00:00,4,7,57.85,56.97,28.33,35.72,28.18
2023-04-15 08:00:00,4,8,48.39,40.14,27.13,33.84,13.69
2023-04-15 09:00:00,4,9,53.59,29.64,31.75,30.35,15.48
2023-04-15 10:00:00,4,10,129.08,40.49,32.75,34.65,36.82
2023-04-15 11:00:00,4,11,94.99,35.21,27.21,40.77,32.54
2023-04-15 12:00:00,4,12,43.07,32.36,28.83,33.69,12.01
2023-04-15 13:00:00,4,13,43.65,30.94,28.1,25.33,7.05
2023-04-15 14:00:00,4,14,79.73,24.6,28.16,15.41,11.13
2023-04-15 15:00:00,4,15,81.04,48.29,31.37,34.6,26.49
2023-04-15 16:00:00,4,16,81.07,50.49,26.38,27.75,16.66
2023-04-15 17:00:00,4,17,65.0,35.47,29.93,32.18,21.62
2023-04-15 18:00:00,4,18,67.59,36.22,30.46,28.63,19.71
2023-04-15 19:00:00,4,19,76.65,35.54,28.72,28.27,13.67
2023-04-15 20:00:00,4,20,71.81,24.41,30.79,28.85,12.46
2023-04-15 21:00:00,4,21,25.71,43.19,29.3,29.31,8.52
2023-04-15 22:00:00,4,22,65.5,39.04,31.43,36.56,17.03
2023-04-15 23:00:00,4,23,53.07,53.11,25.96,35.55,10.5
2023-04-16 00:00:00,4,0,73.6,21.95,28.3,26.64,24.93
2023-04-16 01:00:00,4,1,129.8,46.67,28.86,27.32,24.74
2023-04-16 02:00:00,4,2,77.45,46.38,23.66,34.58,14.71
2023-04-16 03:00:00,4,3,63.83,46.77,26.83,37.94,16.27
2023-04-16 04:00:00,4,4,88.53,49.75,27.37,37.87,29.11
2023-04-16 05:00:00,4,5,79.75,50.6,30.9,27.66,18.76
2023-04-16 06:00:00,4,6,78.5,48.54,27.59,37.63,34.06
2023-04-16 07:00:00,4,7,82.23,56.96,27.36,23.8,12.48
2023-04-16 08:00:00,4,8,111.23,51.15,30.63,31.67,30.55
2023-04-16 09:00:00,4,9,47.48,23.81,25.76,35.11,19.54
2023-04-16 10:00:00,4,10,79.57,35.94,24.86,22.29,11.49
2023-04-16 11:00:00,4,11,51.57,34.04,28.28,43.14,22.07
2023-04-16 12:00:00,4,12,81.21,31.53,26.1,39.31,17.46
2023-04-16 13:00:00,4,13,51.72,24.96,26.18,35.91,24.28
2023-04-16 14:00:00,4,14,61.75,61.02,30.15,27.85,19.32
2023-04-16 15:00:00,4,15,64.19,55.6,30.75,32.34,13.91
2023-04-16 16:00:00,4,16,89.61,51.34,30.58,36.63,31.52
2023-04-16 17:00:00,4,17,88.47,48.0,31.22,27.07,26.53
2023-04-16 18:00:00,4,18,45.18,46.31,31.48,31.78,5.53
2023-04-16 19:00:00,4,19,71.19,47.77,24.74,37.23,19.1
2023-04-16 20:00:00,4,20,55.9,41.11,29.9,25.21,18.48
2023-04-16 21:00:00,4,21,44.93,42.95,27.94,34.34,13.2
2023-04-16 22:00:00,4,22,65.76,50.53,27.51,23.91,15.29
2023-04-16 23:00:00,4,23,63.93,65.06,30.12,27.96,15.26
2023-04-17 00:00:00,4,0,118.63,53.23,25.54,30.16,34.29
2023-04-17 01:00:00,4,1,78.76,48.79,25.5,35.25,25.71
2023-04-17 02:00:00,4,2,42.54,45.77,30.27,29.18,10.88
2023-04-17 03:00:00,4,3,58.8,54.6,29.98,33.31,5.82
2023-04-17 04:00:00,4,4,90.52,48.21,29.27,29.24,25.27
2023-04-17 05:00:00,4,5,111.87,54.61,27.24,30.03,31.65
2023-04-17 06:00:00,4,6,38.38,44.56,30.49,38.93,6.26
2023-04-17 07:00:00,4,7,32.5,54.03,30.36,26.93,1.44
2023-04-17 08:00:00,4,8,107.52,51.79,29.17,36.48,35.29
2023-04-17 09:00:00,4,9,77.89,56.39,26.65,32.67,22.19
2023-04-17 10:00:00,4,10,52.73,44.84,28.15,29.8,3.23
2023-04-17 11:00:00,4,11,80.79,51.97,30.68,26.59,13.8
2023-04-17 12:00:00,4,12,17.38,34.23,31.65,26.95,5.47
2023-04-17 13:00:00,4,13,70.16,39.24,28.35,28.99,20.34
2023-04-17 14:00:00,4,14,76.65,44.0,28.5,31.93,17.49
2023-04-17 15:00:00,4,15,88.58,51.28,28.68,35.7,25.63
2023-04-17 16:00:00,4,16,49.82,39.5,29.55,31.18,8.56
2023-04-17 17:00:00,4,17,71.81,36.39,27.84,31.51,25.49
2023-04-17 18:00:00,4,18,51.59,41.87,23.21,32.26,14.75
2023-04-17 19:00:00,4,19,75.2,27.26,31.39,35.06,18.65
2023-04-17 20:00:00,4,20,52.19,38.7,32.59,35.9,9.84
2023-04-17 21:00:00,4,21,61.93,34.17,27.78,25.74,6.96
2023-04-17 22:00:00,4,22,50.18,41.97,26.87,31.27,22.14
2023-04-17 23:00:00,4,23,83.12,36.54,28.73,38.82,26.04
2023-04-18 00:00:00,4,0,87.27,51.27,28.62,26.1,16.99
2023-04-18 01:00:00,4,1,65.4,47.89,30.99,33.05,16.96
2023-04-18 02:00:00,4,2,70.86,39.81,29.11,31.83,15.65
2023-04-18 03:00:00,4,3,41.12,39.88,27.41,29.85,9.7
2023-04-18 04:00:00,4,4,64.1,38.23,26.36,40.63,21.89
2023-04-18 05:00:00,4,5,69.09,32.3,30.73,32.86,19.01
2023-04-18 06:00:00,4,6,122.51,57.55,30.2,40.24,34.79
2023-04-18 07:00:00,4,7,47.86,53.05,31.12,32.71,17.51
2023-04-18 08:00:00,4,8,99.38,41.01,27.06,34.98,26.22
2023-04-18 09:00:00,4,9,90.03,50.54,32.68,29.79,19.07
2023-04-18 10:00:00,4,10,75.71,9.52,25.51,29.85,15.32
2023-04-18 11:00:00,4,11,105.27,38.14,30.42,34.73,25.22
2023-04-18 12:00:00,4,12,77.54,44.08,25.18,34.82,23.85
2023-04-18 13:00:00,4,13,77.88,48.46,27.42,35.67,27.64
2023-04-18 14:00:00,4,14,69.03,48.1,32.12,34.56,16.28
2023-04-18 15:00:00,4,15,94.57,43.0,30.66,26.0,11.28
2023-04-18 16:00:00,4,16,92.03,42.18,27.91,28.65,16.85
2023-04-18 17:00:00,4,17,57.58,47.87,27.96,36.93,15.49
2023-04-18 18:00:00,4,18,43.71,46.03,29.2,22.89,2.18
2023-04-18 19:00:00,4,19,66.04,29.86,30.03,34.14,15.81
2023-04-18 20:00:00,4,20,54.1,29.46,31.5,32.12,11.73
2023-04-18 21:00:00,4,21,68.83,40.78,28.09,36.93,21.12
2023-04-18 22:00:00,4,22,94.84,56.71,25.78,34.76,20.22
2023-04-18 23:00:00,4,23,60.95,37.92,29.31,29.36,17.82
2023-04-19 00:00:00,4,0,69.24,27.76,28.09,29.13,25.12
2023-04-19 01:00:00,4,1,71.26,29.6,26.4,30.07,25.01
2023-04-19 02:00:00,4,2,87.06,35.96,29.6,35.58,22.91
2023-04-19 03:00:00,4,3,25.16,29.08,28.57,21.17,7.78
2023-04-19 04:00:00,4,4,57.96,42.77,29.61,33.47,18.93
2023-04-19 05:00:00,4,5,74.32,37.02,27.21,28.26,17.3
2023-04-19 06:00:00,4,6,94.1,50.11,29.97,33.63,27.28
2023-04-19 07:00:00,4,7,60.26,40.38,26.37,34.4,20.7
2023-04-19 08:00:00,4,8,32.57,30.01,27.34,24.37,11.03
2023-04-19 09:00:00,4,9,82.49,49.2,28.51,31.55,17.64
2023-04-19 10:00:00,4,10,57.39,51.92,32.48,33.46,19.75
2023-04-19 11:00:00,4,11,46.3,42.33,30.57,33.12,21.12
2023-04-19 12:00:00,4,12,57.61,45.57,31.15,32.07,19.82
2023-04-19 13:00:00,4,13,66.41,36.81,31.83,26.58,22.4
2023-04-19 14:00:00,4,14,58.0,47.83,36.21,27.34,0.3
2023-04-19 15:00:00,4,15,25.98,26.12,29.08,25.79,8.57
2023-04-19 16:00:00,4,16,88.04,56.2,31.84,35.45,27.34
2023-04-19 17:00:00,4,17,95.59,30.76,31.03,32.1,30.72
2023-04-19 18:00:00,4,18,83.13,50.95,30.99,32.42,16.84
2023-04-19 19:00:00,4,19,47.34,61.26,32.55,24.15,7.0
2023-04-19 20:00:00,4,20,66.07,40.92,28.16,32.51,22.41
2023-04-19 21:00:00,4,21,69.97,45.85,28.0,35.85,15.62
2023-04-19 22:00:00,4,22,82.07,54.4,29.64,23.47,17.27
2023-04-19 23:00:00,4,23,83.46,60.12,28.63,30.0,20.8
2023-04-20 00:00:00,4,0,55.41,43.38,29.64,24.83,10.49
2023-04-20 01:00:00,4,1,71.74,33.54,32.13,30.58,21.15
2023-04-20 02:00:00,4,2,79.24,37.45,28.04,28.17,13.04
2023-04-20 03:00:00,4,3,99.21,42.73,28.39,34.58,24.71
2023-04-20 04:00:00,4,4,84.19,38.51,29.35,33.53,22.84
2023-04-20 05:00:00,4,5,85.88,43.57,28.54,39.14,22.02
2023-04-20 06:00:00,4,6,71.77,57.6,25.17,32.41,25.55
2023-04-20 07:00:00,4,7,98.31,57.51,27.84,34.37,24.18
2023-04-20 08:00:00,4,8,78.29,45.33,30.37,29.89,23.45
2023-04-20 09:00:00,4,9,52.87,44.91,31.88,27.16,7.6
2023-04-20 10:00:00,4,10,98.16,34.79,26.69,36.85,33.69
2023-04-20 11:00:00,4,11,84.05,35.73,26.68,38.9,19.22
2023-04-20 12:00:00,4,12,61.24,37.25,29.06,36.21,25.53
2023-04-20 13:00:00,4,13,60.51,46.1,24.85,33.34,22.49
2023-04-20 14:00:00,4,14,76.03,57.11,28.11,27.81,14.87
2023-04-20 15:00:00,4,15,79.36,39.18,25.53,38.39,21.27
2023-04-20 16:00:00,4,16,74.04,38.05,31.74,35.58,24.25
2023-04-20 17:00:00,4,17,76.32,67.19,27.46,42.8,19.61
2023-04-20 18:00:00,4,18,104.1,51.64,32.31,26.91,23.53
2023-04-20 19:00:00,4,19,91.53,50.21,31.23,36.99,24.19
2023-04-20 20:00:00,4,20,73.91,42.12,27.71,35.43,20.56
2023-04-20 21:00:00,4,21,88.92,51.33,26.86,30.97,19.74
2023-04-20 22:00:00,4,22,49.45,43.68,28.61,39.5,12.29
2023-04-20 23:00:00,4,23,78.05,45.41,28.79,34.69,31.1
2023-04-21 00:00:00,4,0,106.28,44.89,29.69,28.0,28.71
2023-04-21 01:00:00,4,1,65.74,50.47,27.45,32.09,10.19
2023-04-21 02:00:00,4,2,53.14,49.69,30.49,27.94,8.0
2023-04-21 03:00:00,4,3,57.05,54.1,29.53,30.34,18.72
2023-04-21 04:00:00,4,4,48.3,39.5,28.32,36.2,19.42
2023-04-21 05:00:00,4,5,54.4,37.59,27.58,37.63,10.14
2023-04-21 06:00:00,4,6,62.69,51.01,28.63,33.79,21.15
2023-04-21 07:00:00,4,7,41.98,28.09,27.37,28.93,11.45
2023-04-21 08:00:00,4,8,70.41,46.45,29.12,34.59,10.6
2023-04-21 09:00:00,4,9,88.14,28.0,29.17,36.3,24.66
2023-04-21 10:00:00,4,10,51.94,49.72,29.52,22.82,9.2
2023-04-21 11:00:00,4,11,100.48,63.57,32.53,33.26,28.11
2023-04-21 12:00:00,4,12,80.31,39.28,28.74,31.73,14.65
2023-04-21 13:00:00,4,13,90.71,40.82,31.01,37.45,24.51
2023-04-21 14:00:00,4,14,56.94,42.96,29.46,34.61,13.32
2023-04-21 15:00:00,4,15,87.19,49.72,28.52,35.1,22.84
2023-04-21 16:00:00,4,16,48.26,43.65,28.76,30.27,9.59
2023-04-21 17:00:00,4,17,87.9,48.41,28.88,32.69,23.3
2023-04-21 18:00:00,4,18,73.53,46.32,29.56,37.4,24.48
2023-04-21 19:00:00,4,19,81.16,34.88,27.08,32.36,30.77
2023-04-21 20:00:00,4,20,46.58,41.46,26.07,33.55,17.39
2023-04-21 21:00:00,4,21,52.19,37.2,30.31,25.0,17.46
2023-04-21 22:00:00,4,22,82.04,45.62,30.8,32.34,19.72
2023-04-21 23:00:00,4,23,51.13,46.72,30.49,22.62,4.62
2023-04-22 00:00:00,4,0,79.36,54.84,29.31,30.1,23.92
2023-04-22 01:00:00,4,1,42.75,47.0,30.53,33.0,11.68
2023-04-22 02:00:00,4,2,87.06,76.51,30.43,36.51,30.16
2023-04-22 03:00:00,4,3,45.45,49.2,30.58,27.68,6.08
2023-04-22 04:00:00,4,4,81.14,44.12,27.28,34.55,26.62
2023-04-22 05:00:00,4,5,82.61,37.66,26.81,40.02,26.69
2023-04-22 06:00:00,4,6,56.16,45.99,28.22,29.48,11.5
2023-04-22 07:00:00,4,7,81.74,39.82,28.97,24.94,15.17
2023-04-22 08:00:00,4,8,75.31,65.1,28.52,34.13,23.88
2023-04-22 09:00:00,4,9,59.32,43.87,25.25,26.72,17.09
2023-04-22 10:00:00,4,10,49.93,60.1,32.44,28.58,10.07
2023-04-22 11:00:00,4,11,30.84,55.38,28.45,37.3,11.31
2023-04-22 12:00:00,4,12,77.09,45.17,29.35,42.06,28.74
2023-04-22 13:00:00,4,13,38.8,30.54,31.49,27.68,12.65
2023-04-22 14:00:00,4,14,72.0,39.59,24.31,28.99,22.34
2023-04-22 15:00:00,4,15,64.83,43.12,27.98,30.48,25.53
2023-04-22 16:00:00,4,16,83.68,43.5,28.23,29.94,18.57
2023-04-22 17:00:00,4,17,64.06,50.44,28.33,42.35,29.92
2023-04-22 18:00:00,4,18,63.51,48.74,28.65,30.03,16.49
2023-04-22 19:00:00,4,19,84.73,39.03,31.89,30.74,16.25
2023-04-22 20:00:00,4,20,76.8,57.15,30.35,40.76,22.85
2023-04-22 21:00:00,4,21,76.42,37.37,30.92,35.56,24.99
2023-04-22 22:00:00,4,22,79.48,47.19,29.09,37.61,28.54
2023-04-22 23:00:00,4,23,39.38,35.05,26.2,28.15,4.16
2023-04-23 00:00:00,4,0,85.23,33.69,24.84,30.03,17.52
2023-04-23 01:00:00,4,1,82.35,60.03,25.94,27.48,16.2
2023-04-23 02:00:00,4,2,49.76,49.12,29.72,36.69,10.91
2023-04-23 03:00:00,4,3,65.21,51.86,29.06,38.81,11.7
2023-04-23 04:00:00,4,4,69.31,61.43,28.58,29.68,6.06
2023-04-23 05:00:00,4,5,67.41,53.63,28.26,30.86,15.44
2023-04-23 06:00:00,4,6,76.77,18.89,33.02,31.08,21.16
2023-04-23 07:00:00,4,7,98.72,37.21,27.35,24.94,23.81
2023-04-23 08:00:00,4,8,91.73,24.13,30.86,29.31,15.61
2023-04-23 09:00:00,4,9,43.85,35.01,29.0,36.55,6.64
2023-04-23 10:00:00,4,10,82.54,50.72,28.88,28.3,16.84
2023-04-23 11:00:00,4,11,96.67,47.12,31.35,33.14,26.74
2023-04-23 12:00:00,4,12,77.83,37.42,31.93,26.14,22.01
2023-04-23 13:00:00,4,13,91.92,38.93,28.52,31.96,28.08
2023-04-23 14:00:00,4,14,110.34,49.07,30.6,29.86,25.64
2023-04-23 15:00:00,4,15,90.57,58.4,29.73,26.57,21.87
2023-04-23 16:00:00,4,16,75.08,10.42,29.01,36.63,18.72
2023-04-23 17:00:00,4,17,91.0,44.71,29.41,36.91,28.38
2023-04-23 18:00:00,4,18,72.99,46.56,27.62,27.83,16.63
2023-04-23 19:00:00,4,19,70.57,42.17,28.39,31.6,25.62
2023-04-23 20:00:00,4,20,63.07,45.73,27.84,32.9,19.77
2023-04-23 21:00:00,4,21,101.36,42.07,30.8,23.61,16.1
2023-04-23 22:00:00,4,22,53.73,30.43,28.81,25.69,7.71
2023-04-23 23:00:00,4,23,100.74,44.55,26.4,39.11,31.19
2023-04-24 00:00:00,4,0,80.09,54.93,27.55,27.35,10.45
2023-04-24 01:00:00,4,1,42.11,44.92,22.6,38.97,12.53
2023-04-24 02:00:00,4,2,77.45,47.95,28.01,25.95,16.04
2023-04-24 03:00:00,4,3,28.1,29.06,29.08,35.97,10.76
2023-04-24 04:00:00,4,4,82.61,31.59,28.73,31.12,24.5
2023-04-24 05:00:00,4,5,87.8,42.23,32.96,31.83,23.8
2023-04-24 06:00:00,4,6,58.25,56.09,30.15,41.96,12.23
2023-04-24 07:00:00,4,7,72.57,55.56,30.06,26.41,9.87
2023-04-24 08:00:00,4,8,109.18,43.15,25.71,35.65,29.43
2023-04-24 09:00:00,4,9,59.98,39.94,28.27,35.45,20.99
2023-04-24 10:00:00,4,10,48.92,47.05,28.03,49.45,23.26
2023-04-24 11:00:00,4,11,99.73,48.1,27.43,27.29,21.45
2023-04-24 12:00:00,4,12,109.35,49.23,27.4,29.55,38.74
2023-04-24 13:00:00,4,13,70.17,43.54,25.38,36.76,29.32
2023-04-24 14:00:00,4,14,90.33,67.13,26.45,31.68,30.06
2023-04-24 15:00:00,4,15,96.93,54.31,30.75,30.36,28.04
2023-04-24 16:00:00,4,16,55.25,49.57,28.71,37.47,19.55
2023-04-24 17:00:00,4,17,60.39,31.23,27.99,31.35,17.71
2023-04-24 18:00:00,4,18,94.71,51.44,28.99,28.22,13.26
2023-04-24 19:00:00,4,19,103.8,41.5,31.33,36.31,26.17
2023-04-24 20:00:00,4,20,81.35,41.04,29.01,34.56,22.33
2023-04-24 21:00:00,4,21,52.5,30.32,30.08,31.12,14.26
2023-04-24 22:00:00,4,22,109.84,30.68,27.31,30.88,27.66
2023-04-24 23:00:00,4,23,59.48,43.88,27.76,28.1,15.3
2023-04-25 00:00:00,4,0,63.39,48.06,29.71,36.3,8.67
2023-04-25 01:00:00,4,1,76.94,49.94,32.79,30.88,22.34
2023-04-25 02:00:00,4,2,101.18,45.71,31.86,28.83,24.63
2023-04-25 03:00:00,4,3,87.18,47.64,30.17,26.25,18.15
2023-04-25 04:00:00,4,4,78.39,37.76,29.3,34.64,27.28
2023-04-25 05:00:00,4,5,79.36,39.1,31.8,30.14,14.72
2023-04-25 06:00:00,4,6,70.97,37.38,30.59,22.62,12.2
2023-04-25 07:00:00,4,7,81.26,30.71,24.41,26.66,19.49
2023-04-25 08:00:00,4,8,19.5,24.67,26.89,31.51,0.86
2023-04-25 09:00:00,4,9,64.16,42.05,29.68,31.65,6.92
2023-04-25 10:00:00,4,10,74.92,32.31,25.43,31.46,13.89
2023-04-25 11:00:00,4,11,47.08,46.82,27.2,30.77,11.75
2023-04-25 12:00:00,4,12,77.82,31.45,27.6,25.3,15.17
